id,lat,lon,name
n2719,31.582000,74.333000,28th Street & T Lane
n2720,31.582000,74.340000,28th Street & U Boulevard
n2721,31.582000,74.347000,28th Street & V Lane
n2722,31.582000,74.354000,28th Street & W Lane
n2723,31.582000,74.361000,28th Street & X Lane
n2724,31.582000,74.368000,28th Street & Y Lane
n2725,31.582000,74.375000,28th Street & Z Boulevard
n2726,31.582000,74.382000,28th Street & AA Lane
n2727,31.582000,74.389000,28th Street & AB Lane
n2728,31.582000,74.396000,28th Street & AC Lane
n2729,31.582000,74.403000,28th Street & AD Lane
n2730,31.582000,74.410000,28th Street & AE Boulevard
n2731,31.582000,74.417000,28th Street & AF Lane
n2732,31.582000,74.424000,28th Street & AG Lane
n2733,31.582000,74.431000,28th Street & AH Lane
n2734,31.582000,74.438000,28th Street & AI Lane
n2735,31.582000,74.445000,28th Street & AJ Boulevard
n2736,31.582000,74.452000,28th Street & AK Lane
n2737,31.582000,74.459000,28th Street & AL Lane
n2738,31.582000,74.466000,28th Street & AM Lane
n2739,31.582000,74.473000,28th Street & AN Lane
n2800,31.588000,74.200000,29th Street & A Boulevard
n2801,31.588000,74.207000,29th Street & B Lane
n2802,31.588000,74.214000,29th Street & C Lane
n2803,31.588000,74.221000,29th Street & D Lane
n2804,31.588000,74.228000,29th Street & E Lane
n2805,31.588000,74.235000,29th Street & F Boulevard
n2806,31.588000,74.242000,29th Street & G Lane
n2807,31.588000,74.249000,29th Street & H Lane
n2808,31.588000,74.256000,29th Street & I Lane
n2809,31.588000,74.263000,29th Street & J Lane
n2810,31.588000,74.270000,29th Street & K Boulevard
n2811,31.588000,74.277000,29th Street & L Lane
n2812,31.588000,74.284000,29th Street & M Lane
n2813,31.588000,74.291000,29th Street & N Lane
n2814,31.588000,74.298000,29th Street & O Lane
n2815,31.588000,74.305000,29th Street & P Boulevard
n2816,31.588000,74.312000,29th Street & Q Lane
n2817,31.588000,74.319000,29th Street & R Lane
n2818,31.588000,74.326000,29th Street & S Lane
n2819,31.588000,74.333000,29th Street & T Lane
n2820,31.588000,74.340000,29th Street & U Boulevard
n2821,31.588000,74.347000,29th Street & V Lane
n2822,31.588000,74.354000,29th Street & W Lane
n2823,31.588000,74.361000,29th Street & X Lane
n2824,31.588000,74.368000,29th Street & Y Lane
n2825,31.588000,74.375000,29th Street & Z Boulevard
n2826,31.588000,74.382000,29th Street & AA Lane
n2827,31.588000,74.389000,29th Street & AB Lane
n2828,31.588000,74.396000,29th Street & AC Lane
n2829,31.588000,74.403000,29th Street & AD Lane
n2830,31.588000,74.410000,29th Street & AE Boulevard
n2831,31.588000,74.417000,29th Street & AF Lane
n2832,31.588000,74.424000,29th Street & AG Lane
n2833,31.588000,74.431000,29th Street & AH Lane
n2834,31.588000,74.438000,29th Street & AI Lane
n2835,31.588000,74.445000,29th Street & AJ Boulevard
n2836,31.588000,74.452000,29th Street & AK Lane
n2837,31.588000,74.459000,29th Street & AL Lane
n2838,31.588000,74.466000,29th Street & AM Lane
n2839,31.588000,74.473000,29th Street & AN Lane
n2900,31.594000,74.200000,30th Street & A Boulevard
n2901,31.594000,74.207000,30th Street & B Lane
n2902,31.594000,74.214000,30th Street & C Lane
n2903,31.594000,74.221000,30th Street & D Lane
n2904,31.594000,74.228000,30th Street & E Lane
n2905,31.594000,74.235000,30th Street & F Boulevard
n2906,31.594000,74.242000,30th Street & G Lane
n2907,31.594000,74.249000,30th Street & H Lane
n2908,31.594000,74.256000,30th Street & I Lane
n2909,31.594000,74.263000,30th Street & J Lane
n2910,31.594000,74.270000,30th Street & K Boulevard
n2911,31.594000,74.277000,30th Street & L Lane
n2912,31.594000,74.284000,30th Street & M Lane
n2913,31.594000,74.291000,30th Street & N Lane
n2914,31.594000,74.298000,30th Street & O Lane
n2915,31.594000,74.305000,30th Street & P Boulevard
n2916,31.594000,74.312000,30th Street & Q Lane
n2917,31.594000,74.319000,30th Street & R Lane
n2918,31.594000,74.326000,30th Street & S Lane
n2919,31.594000,74.333000,30th Street & T Lane
n2920,31.594000,74.340000,30th Street & U Boulevard
n2921,31.594000,74.347000,30th Street & V Lane
n2922,31.594000,74.354000,30th Street & W Lane
n2923,31.594000,74.361000,30th Street & X Lane
n2924,31.594000,74.368000,30th Street & Y Lane
n2925,31.594000,74.375000,30th Street & Z Boulevard
n2926,31.594000,74.382000,30th Street & AA Lane
n2927,31.594000,74.389000,30th Street & AB Lane
n2928,31.594000,74.396000,30th Street & AC Lane
n2929,31.594000,74.403000,30th Street & AD Lane
n2930,31.594000,74.410000,30th Street & AE Boulevard
n2931,31.594000,74.417000,30th Street & AF Lane
n2932,31.594000,74.424000,30th Street & AG Lane
n2933,31.594000,74.431000,30th Street & AH Lane
n2934,31.594000,74.438000,30th Street & AI Lane
n2935,31.594000,74.445000,30th Street & AJ Boulevard
n2936,31.594000,74.452000,30th Street & AK Lane
n2937,31.594000,74.459000,30th Street & AL Lane
n2938,31.594000,74.466000,30th Street & AM Lane
n2939,31.594000,74.473000,30th Street & AN Lane
n3000,31.600000,74.200000,31st Avenue & A Boulevard
n3001,31.600000,74.207000,31st Avenue & B Lane
n3002,31.600000,74.214000,31st Avenue & C Lane
n3003,31.600000,74.221000,31st Avenue & D Lane
n3004,31.600000,74.228000,31st Avenue & E Lane
n3005,31.600000,74.235000,31st Avenue & F Boulevard
n3006,31.600000,74.242000,31st Avenue & G Lane
n3007,31.600000,74.249000,31st Avenue & H Lane
n3008,31.600000,74.256000,31st Avenue & I Lane
n3009,31.600000,74.263000,31st Avenue & J Lane
n3010,31.600000,74.270000,31st Avenue & K Boulevard
n3011,31.600000,74.277000,31st Avenue & L Lane
n3012,31.600000,74.284000,31st Avenue & M Lane
n3013,31.600000,74.291000,31st Avenue & N Lane
n3014,31.600000,74.298000,31st Avenue & O Lane
n3015,31.600000,74.305000,31st Avenue & P Boulevard
n3016,31.600000,74.312000,31st Avenue & Q Lane
n3017,31.600000,74.319000,31st Avenue & R Lane
n3018,31.600000,74.326000,31st Avenue & S Lane
n3019,31.600000,74.333000,31st Avenue & T Lane
n3020,31.600000,74.340000,31st Avenue & U Boulevard
n3021,31.600000,74.347000,31st Avenue & V Lane
n3022,31.600000,74.354000,31st Avenue & W Lane
n3023,31.600000,74.361000,31st Avenue & X Lane
n3024,31.600000,74.368000,31st Avenue & Y Lane
n3025,31.600000,74.375000,31st Avenue & Z Boulevard
n3026,31.600000,74.382000,31st Avenue & AA Lane
n3027,31.600000,74.389000,31st Avenue & AB Lane
n3028,31.600000,74.396000,31st Avenue & AC Lane
n3029,31.600000,74.403000,31st Avenue & AD Lane
n3030,31.600000,74.410000,31st Avenue & AE Boulevard
n3031,31.600000,74.417000,31st Avenue & AF Lane
n3032,31.600000,74.424000,31st Avenue & AG Lane
n3033,31.600000,74.431000,31st Avenue & AH Lane
n3034,31.600000,74.438000,31st Avenue & AI Lane
n3035,31.600000,74.445000,31st Avenue & AJ Boulevard
n3036,31.600000,74.452000,31st Avenue & AK Lane
n3037,31.600000,74.459000,31st Avenue & AL Lane
n3038,31.600000,74.466000,31st Avenue & AM Lane
n3039,31.600000,74.473000,31st Avenue & AN Lane
n3100,31.606000,74.200000,32nd Street & A Boulevard
n3101,31.606000,74.207000,32nd Street & B Lane
n3102,31.606000,74.214000,32nd Street & C Lane
n3103,31.606000,74.221000,32nd Street & D Lane
n3104,31.606000,74.228000,32nd Street & E Lane
n3105,31.606000,74.235000,32nd Street & F Boulevard
n3106,31.606000,74.242000,32nd Street & G Lane
n3107,31.606000,74.249000,32nd Street & H Lane
n3108,31.606000,74.256000,32nd Street & I Lane
n3109,31.606000,74.263000,32nd Street & J Lane
n3110,31.606000,74.270000,32nd Street & K Boulevard
n3111,31.606000,74.277000,32nd Street & L Lane
n3112,31.606000,74.284000,32nd Street & M Lane
n3113,31.606000,74.291000,32nd Street & N Lane
n3114,31.606000,74.298000,32nd Street & O Lane
n3115,31.606000,74.305000,32nd Street & P Boulevard
n3116,31.606000,74.312000,32nd Street & Q Lane
n3117,31.606000,74.319000,32nd Street & R Lane
n3118,31.606000,74.326000,32nd Street & S Lane
n3119,31.606000,74.333000,32nd Street & T Lane
n3120,31.606000,74.340000,32nd Street & U Boulevard
n3121,31.606000,74.347000,32nd Street & V Lane
n3122,31.606000,74.354000,32nd Street & W Lane
n3123,31.606000,74.361000,32nd Street & X Lane
n3124,31.606000,74.368000,32nd Street & Y Lane
n3125,31.606000,74.375000,32nd Street & Z Boulevard
n3126,31.606000,74.382000,32nd Street & AA Lane
n3127,31.606000,74.389000,32nd Street & AB Lane
n3128,31.606000,74.396000,32nd Street & AC Lane
n3129,31.606000,74.403000,32nd Street & AD Lane
n3130,31.606000,74.410000,32nd Street & AE Boulevard
n3131,31.606000,74.417000,32nd Street & AF Lane
n3132,31.606000,74.424000,32nd Street & AG Lane
n3133,31.606000,74.431000,32nd Street & AH Lane
n3134,31.606000,74.438000,32nd Street & AI Lane
n3135,31.606000,74.445000,32nd Street & AJ Boulevard
n3136,31.606000,74.452000,32nd Street & AK Lane
n3137,31.606000,74.459000,32nd Street & AL Lane
n3138,31.606000,74.466000,32nd Street & AM Lane
n3139,31.606000,74.473000,32nd Street & AN Lane
n3200,31.612000,74.200000,33rd Street & A Boulevard
n3201,31.612000,74.207000,33rd Street & B Lane
n3202,31.612000,74.214000,33rd Street & C Lane
n3203,31.612000,74.221000,33rd Street & D Lane
n3204,31.612000,74.228000,33rd Street & E Lane
n3205,31.612000,74.235000,33rd Street & F Boulevard
n3206,31.612000,74.242000,33rd Street & G Lane
n3207,31.612000,74.249000,33rd Street & H Lane
n3208,31.612000,74.256000,33rd Street & I Lane
n3209,31.612000,74.263000,33rd Street & J Lane
n3210,31.612000,74.270000,33rd Street & K Boulevard
n3211,31.612000,74.277000,33rd Street & L Lane
n3212,31.612000,74.284000,33rd Street & M Lane
n3213,31.612000,74.291000,33rd Street & N Lane
n3214,31.612000,74.298000,33rd Street & O Lane
n3215,31.612000,74.305000,33rd Street & P Boulevard
n3216,31.612000,74.312000,33rd Street & Q Lane
n3217,31.612000,74.319000,33rd Street & R Lane
n3218,31.612000,74.326000,33rd Street & S Lane
n3219,31.612000,74.333000,33rd Street & T Lane
n3220,31.612000,74.340000,33rd Street & U Boulevard
n3221,31.612000,74.347000,33rd Street & V Lane
n3222,31.612000,74.354000,33rd Street & W Lane
n3223,31.612000,74.361000,33rd Street & X Lane
n3224,31.612000,74.368000,33rd Street & Y Lane
n3225,31.612000,74.375000,33rd Street & Z Boulevard
n3226,31.612000,74.382000,33rd Street & AA Lane
n3227,31.612000,74.389000,33rd Street & AB Lane
n3228,31.612000,74.396000,33rd Street & AC Lane
n3229,31.612000,74.403000,33rd Street & AD Lane
n3230,31.612000,74.410000,33rd Street & AE Boulevard
n3231,31.612000,74.417000,33rd Street & AF Lane
n3232,31.612000,74.424000,33rd Street & AG Lane
n3233,31.612000,74.431000,33rd Street & AH Lane
n3234,31.612000,74.438000,33rd Street & AI Lane
n3235,31.612000,74.445000,33rd Street & AJ Boulevard
n3236,31.612000,74.452000,33rd Street & AK Lane
n3237,31.612000,74.459000,33rd Street & AL Lane
n3238,31.612000,74.466000,33rd Street & AM Lane
n3239,31.612000,74.473000,33rd Street & AN Lane
n3300,31.618000,74.200000,34th Street & A Boulevard
n3301,31.618000,74.207000,34th Street & B Lane
n3302,31.618000,74.214000,34th Street & C Lane
n3303,31.618000,74.221000,34th Street & D Lane
n3304,31.618000,74.228000,34th Street & E Lane
n3305,31.618000,74.235000,34th Street & F Boulevard
n3306,31.618000,74.242000,34th Street & G Lane
n3307,31.618000,74.249000,34th Street & H Lane
n3308,31.618000,74.256000,34th Street & I Lane
n3309,31.618000,74.263000,34th Street & J Lane
n3310,31.618000,74.270000,34th Street & K Boulevard
n3311,31.618000,74.277000,34th Street & L Lane
n3312,31.618000,74.284000,34th Street & M Lane
n3313,31.618000,74.291000,34th Street & N Lane
n3314,31.618000,74.298000,34th Street & O Lane
n3315,31.618000,74.305000,34th Street & P Boulevard
n3316,31.618000,74.312000,34th Street & Q Lane
n3317,31.618000,74.319000,34th Street & R Lane
n3318,31.618000,74.326000,34th Street & S Lane
n3319,31.618000,74.333000,34th Street & T Lane
n3320,31.618000,74.340000,34th Street & U Boulevard
n3321,31.618000,74.347000,34th Street & V Lane
n3322,31.618000,74.354000,34th Street & W Lane
n3323,31.618000,74.361000,34th Street & X Lane
n3324,31.618000,74.368000,34th Street & Y Lane
n3325,31.618000,74.375000,34th Street & Z Boulevard
n3326,31.618000,74.382000,34th Street & AA Lane
n3327,31.618000,74.389000,34th Street & AB Lane
n3328,31.618000,74.396000,34th Street & AC Lane
n3329,31.618000,74.403000,34th Street & AD Lane
n3330,31.618000,74.410000,34th Street & AE Boulevard
n3331,31.618000,74.417000,34th Street & AF Lane
n3332,31.618000,74.424000,34th Street & AG Lane
n3333,31.618000,74.431000,34th Street & AH Lane
n3334,31.618000,74.438000,34th Street & AI Lane
n3335,31.618000,74.445000,34th Street & AJ Boulevard
n3336,31.618000,74.452000,34th Street & AK Lane
n3337,31.618000,74.459000,34th Street & AL Lane
n3338,31.618000,74.466000,34th Street & AM Lane
n3339,31.618000,74.473000,34th Street & AN Lane
n3400,31.624000,74.200000,35th Street & A Boulevard
n3401,31.624000,74.207000,35th Street & B Lane
n3402,31.624000,74.214000,35th Street & C Lane
n3403,31.624000,74.221000,35th Street & D Lane
n3404,31.624000,74.228000,35th Street & E Lane
n3405,31.624000,74.235000,35th Street & F Boulevard
n3406,31.624000,74.242000,35th Street & G Lane
n3407,31.624000,74.249000,35th Street & H Lane
n3408,31.624000,74.256000,35th Street & I Lane
n3409,31.624000,74.263000,35th Street & J Lane
n3410,31.624000,74.270000,35th Street & K Boulevard
n3411,31.624000,74.277000,35th Street & L Lane
n3412,31.624000,74.284000,35th Street & M Lane
n3413,31.624000,74.291000,35th Street & N Lane
n3414,31.624000,74.298000,35th Street & O Lane
n3415,31.624000,74.305000,35th Street & P Boulevard
n3416,31.624000,74.312000,35th Street & Q Lane
n3417,31.624000,74.319000,35th Street & R Lane
n3418,31.624000,74.326000,35th Street & S Lane
n3419,31.624000,74.333000,35th Street & T Lane
n3420,31.624000,74.340000,35th Street & U Boulevard
n3421,31.624000,74.347000,35th Street & V Lane
n3422,31.624000,74.354000,35th Street & W Lane
n3423,31.624000,74.361000,35th Street & X Lane
n3424,31.624000,74.368000,35th Street & Y Lane
n3425,31.624000,74.375000,35th Street & Z Boulevard
n3426,31.624000,74.382000,35th Street & AA Lane
n3427,31.624000,74.389000,35th Street & AB Lane
n3428,31.624000,74.396000,35th Street & AC Lane
n3429,31.624000,74.403000,35th Street & AD Lane
n3430,31.624000,74.410000,35th Street & AE Boulevard
n3431,31.624000,74.417000,35th Street & AF Lane
n3432,31.624000,74.424000,35th Street & AG Lane
n3433,31.624000,74.431000,35th Street & AH Lane
n3434,31.624000,74.438000,35th Street & AI Lane
n3435,31.624000,74.445000,35th Street & AJ Boulevard
n3436,31.624000,74.452000,35th Street & AK Lane
n3437,31.624000,74.459000,35th Street & AL Lane
n3438,31.624000,74.466000,35th Street & AM Lane
n3439,31.624000,74.473000,35th Street & AN Lane
n3500,31.630000,74.200000,36th Avenue & A Boulevard
n3501,31.630000,74.207000,36th Avenue & B Lane
n3502,31.630000,74.214000,36th Avenue & C Lane
n3503,31.630000,74.221000,36th Avenue & D Lane
n3504,31.630000,74.228000,36th Avenue & E Lane
n3505,31.630000,74.235000,36th Avenue & F Boulevard
n3506,31.630000,74.242000,36th Avenue & G Lane
n3507,31.630000,74.249000,36th Avenue & H Lane
n3508,31.630000,74.256000,36th Avenue & I Lane
n3509,31.630000,74.263000,36th Avenue & J Lane
n3510,31.630000,74.270000,36th Avenue & K Boulevard
n3511,31.630000,74.277000,36th Avenue & L Lane
n3512,31.630000,74.284000,36th Avenue & M Lane
n3513,31.630000,74.291000,36th Avenue & N Lane
n3514,31.630000,74.298000,36th Avenue & O Lane
n3515,31.630000,74.305000,36th Avenue & P Boulevard
n3516,31.630000,74.312000,36th Avenue & Q Lane
n3517,31.630000,74.319000,36th Avenue & R Lane
n3518,31.630000,74.326000,36th Avenue & S Lane
n3519,31.630000,74.333000,36th Avenue & T Lane
n3520,31.630000,74.340000,36th Avenue & U Boulevard
n3521,31.630000,74.347000,36th Avenue & V Lane
n3522,31.630000,74.354000,36th Avenue & W Lane
n3523,31.630000,74.361000,36th Avenue & X Lane
n3524,31.630000,74.368000,36th Avenue & Y Lane
n3525,31.630000,74.375000,36th Avenue & Z Boulevard
n3526,31.630000,74.382000,36th Avenue & AA Lane
n3527,31.630000,74.389000,36th Avenue & AB Lane
n3528,31.630000,74.396000,36th Avenue & AC Lane
n3529,31.630000,74.403000,36th Avenue & AD Lane
n3530,31.630000,74.410000,36th Avenue & AE Boulevard
n3531,31.630000,74.417000,36th Avenue & AF Lane
n3532,31.630000,74.424000,36th Avenue & AG Lane
n3533,31.630000,74.431000,36th Avenue & AH Lane
n3534,31.630000,74.438000,36th Avenue & AI Lane
n3535,31.630000,74.445000,36th Avenue & AJ Boulevard
n3536,31.630000,74.452000,36th Avenue & AK Lane
n3537,31.630000,74.459000,36th Avenue & AL Lane
n3538,31.630000,74.466000,36th Avenue & AM Lane
n3539,31.630000,74.473000,36th Avenue & AN Lane
n3600,31.636000,74.200000,37th Street & A Boulevard
n3601,31.636000,74.207000,37th Street & B Lane
n3602,31.636000,74.214000,37th Street & C Lane
n3603,31.636000,74.221000,37th Street & D Lane
n3604,31.636000,74.228000,37th Street & E Lane
n3605,31.636000,74.235000,37th Street & F Boulevard
n3606,31.636000,74.242000,37th Street & G Lane
n3607,31.636000,74.249000,37th Street & H Lane
n3608,31.636000,74.256000,37th Street & I Lane
n3609,31.636000,74.263000,37th Street & J Lane
n3610,31.636000,74.270000,37th Street & K Boulevard
n3611,31.636000,74.277000,37th Street & L Lane
n3612,31.636000,74.284000,37th Street & M Lane
n3613,31.636000,74.291000,37th Street & N Lane
n3614,31.636000,74.298000,37th Street & O Lane
n3615,31.636000,74.305000,37th Street & P Boulevard
n3616,31.636000,74.312000,37th Street & Q Lane
n3617,31.636000,74.319000,37th Street & R Lane
n3618,31.636000,74.326000,37th Street & S Lane
n3619,31.636000,74.333000,37th Street & T Lane
n3620,31.636000,74.340000,37th Street & U Boulevard
n3621,31.636000,74.347000,37th Street & V Lane
n3622,31.636000,74.354000,37th Street & W Lane
n3623,31.636000,74.361000,37th Street & X Lane
n3624,31.636000,74.368000,37th Street & Y Lane
n3625,31.636000,74.375000,37th Street & Z Boulevard
n3626,31.636000,74.382000,37th Street & AA Lane
n3627,31.636000,74.389000,37th Street & AB Lane
n3628,31.636000,74.396000,37th Street & AC Lane
n3629,31.636000,74.403000,37th Street & AD Lane
n3630,31.636000,74.410000,37th Street & AE Boulevard
n3631,31.636000,74.417000,37th Street & AF Lane
n3632,31.636000,74.424000,37th Street & AG Lane
n3633,31.636000,74.431000,37th Street & AH Lane
n3634,31.636000,74.438000,37th Street & AI Lane
n3635,31.636000,74.445000,37th Street & AJ Boulevard
n3636,31.636000,74.452000,37th Street & AK Lane
n3637,31.636000,74.459000,37th Street & AL Lane
n3638,31.636000,74.466000,37th Street & AM Lane
n3639,31.636000,74.473000,37th Street & AN Lane
n3700,31.642000,74.200000,38th Street & A Boulevard
n3701,31.642000,74.207000,38th Street & B Lane
n3702,31.642000,74.214000,38th Street & C Lane
n3703,31.642000,74.221000,38th Street & D Lane
n3704,31.642000,74.228000,38th Street & E Lane
n3705,31.642000,74.235000,38th Street & F Boulevard
n3706,31.642000,74.242000,38th Street & G Lane
n3707,31.642000,74.249000,38th Street & H Lane
n3708,31.642000,74.256000,38th Street & I Lane
n3709,31.642000,74.263000,38th Street & J Lane
n3710,31.642000,74.270000,38th Street & K Boulevard
n3711,31.642000,74.277000,38th Street & L Lane
n3712,31.642000,74.284000,38th Street & M Lane
n3713,31.642000,74.291000,38th Street & N Lane
n3714,31.642000,74.298000,38th Street & O Lane
n3715,31.642000,74.305000,38th Street & P Boulevard
n3716,31.642000,74.312000,38th Street & Q Lane
n3717,31.642000,74.319000,38th Street & R Lane
n3718,31.642000,74.326000,38th Street & S Lane
n3719,31.642000,74.333000,38th Street & T Lane
n3720,31.642000,74.340000,38th Street & U Boulevard
n3721,31.642000,74.347000,38th Street & V Lane
n3722,31.642000,74.354000,38th Street & W Lane
n3723,31.642000,74.361000,38th Street & X Lane
n3724,31.642000,74.368000,38th Street & Y Lane
n3725,31.642000,74.375000,38th Street & Z Boulevard
n3726,31.642000,74.382000,38th Street & AA Lane
n3727,31.642000,74.389000,38th Street & AB Lane
n3728,31.642000,74.396000,38th Street & AC Lane
n3729,31.642000,74.403000,38th Street & AD Lane
n3730,31.642000,74.410000,38th Street & AE Boulevard
n3731,31.642000,74.417000,38th Street & AF Lane
n3732,31.642000,74.424000,38th Street & AG Lane
n3733,31.642000,74.431000,38th Street & AH Lane
n3734,31.642000,74.438000,38th Street & AI Lane
n3735,31.642000,74.445000,38th Street & AJ Boulevard
n3736,31.642000,74.452000,38th Street & AK Lane
n3737,31.642000,74.459000,38th Street & AL Lane
n3738,31.642000,74.466000,38th Street & AM Lane
n3739,31.642000,74.473000,38th Street & AN Lane
n3800,31.648000,74.200000,39th Street & A Boulevard
n3801,31.648000,74.207000,39th Street & B Lane
n3802,31.648000,74.214000,39th Street & C Lane
n3803,31.648000,74.221000,39th Street & D Lane
n3804,31.648000,74.228000,39th Street & E Lane
n3805,31.648000,74.235000,39th Street & F Boulevard
n3806,31.648000,74.242000,39th Street & G Lane
n3807,31.648000,74.249000,39th Street & H Lane
n3808,31.648000,74.256000,39th Street & I Lane
n3809,31.648000,74.263000,39th Street & J Lane
n3810,31.648000,74.270000,39th Street & K Boulevard
n3811,31.648000,74.277000,39th Street & L Lane
n3812,31.648000,74.284000,39th Street & M Lane
n3813,31.648000,74.291000,39th Street & N Lane
n3814,31.648000,74.298000,39th Street & O Lane
n3815,31.648000,74.305000,39th Street & P Boulevard
n3816,31.648000,74.312000,39th Street & Q Lane
n3817,31.648000,74.319000,39th Street & R Lane
n3818,31.648000,74.326000,39th Street & S Lane
n3819,31.648000,74.333000,39th Street & T Lane
n3820,31.648000,74.340000,39th Street & U Boulevard
n3821,31.648000,74.347000,39th Street & V Lane
n3822,31.648000,74.354000,39th Street & W Lane
n3823,31.648000,74.361000,39th Street & X Lane
n3824,31.648000,74.368000,39th Street & Y Lane
n3825,31.648000,74.375000,39th Street & Z Boulevard
n3826,31.648000,74.382000,39th Street & AA Lane
n3827,31.648000,74.389000,39th Street & AB Lane
n3828,31.648000,74.396000,39th Street & AC Lane
n3829,31.648000,74.403000,39th Street & AD Lane
n3830,31.648000,74.410000,39th Street & AE Boulevard
n3831,31.648000,74.417000,39th Street & AF Lane
n3832,31.648000,74.424000,39th Street & AG Lane
n3833,31.648000,74.431000,39th Street & AH Lane
n3834,31.648000,74.438000,39th Street & AI Lane
n3835,31.648000,74.445000,39th Street & AJ Boulevard
n3836,31.648000,74.452000,39th Street & AK Lane
n3837,31.648000,74.459000,39th Street & AL Lane
n3838,31.648000,74.466000,39th Street & AM Lane
n3839,31.648000,74.473000,39th Street & AN Lane
n3900,31.654000,74.200000,40th Street & A Boulevard
n3901,31.654000,74.207000,40th Street & B Lane
n3902,31.654000,74.214000,40th Street & C Lane
n3903,31.654000,74.221000,40th Street & D Lane
n3904,31.654000,74.228000,40th Street & E Lane
n3905,31.654000,74.235000,40th Street & F Boulevard
n3906,31.654000,74.242000,40th Street & G Lane
n3907,31.654000,74.249000,40th Street & H Lane
n3908,31.654000,74.256000,40th Street & I Lane
n3909,31.654000,74.263000,40th Street & J Lane
n3910,31.654000,74.270000,40th Street & K Boulevard
n3911,31.654000,74.277000,40th Street & L Lane
n3912,31.654000,74.284000,40th Street & M Lane
n3913,31.654000,74.291000,40th Street & N Lane
n3914,31.654000,74.298000,40th Street & O Lane
n3915,31.654000,74.305000,40th Street & P Boulevard
n3916,31.654000,74.312000,40th Street & Q Lane
n3917,31.654000,74.319000,40th Street & R Lane
n3918,31.654000,74.326000,40th Street & S Lane
n3919,31.654000,74.333000,40th Street & T Lane
n3920,31.654000,74.340000,40th Street & U Boulevard
n3921,31.654000,74.347000,40th Street & V Lane
n3922,31.654000,74.354000,40th Street & W Lane
n3923,31.654000,74.361000,40th Street & X Lane
n3924,31.654000,74.368000,40th Street & Y Lane
n3925,31.654000,74.375000,40th Street & Z Boulevard
n3926,31.654000,74.382000,40th Street & AA Lane
n3927,31.654000,74.389000,40th Street & AB Lane
n3928,31.654000,74.396000,40th Street & AC Lane
n3929,31.654000,74.403000,40th Street & AD Lane
n3930,31.654000,74.410000,40th Street & AE Boulevard
n3931,31.654000,74.417000,40th Street & AF Lane
n3932,31.654000,74.424000,40th Street & AG Lane
n3933,31.654000,74.431000,40th Street & AH Lane
n3934,31.654000,74.438000,40th Street & AI Lane
n3935,31.654000,74.445000,40th Street & AJ Boulevard
n3936,31.654000,74.452000,40th Street & AK Lane
n3937,31.654000,74.459000,40th Street & AL Lane
n3938,31.654000,74.466000,40th Street & AM Lane
n3939,31.654000,74.473000,40th Street & AN Lane
